FullPath;Package;Element;Property;DependentPackage;DependendElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_ArtificialSurfaceCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_ConstructionStatus
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_ArtificialSurfaceCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Abiotic;LC_ArtificialSurfaceElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_ArtificialSurfaceDamage;percentage;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPercentageValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_ArtificialSurfaceDamage;damageType;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_ArtificialityType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_ArtificialSurfaceDamage;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_ArtificialSurfaceCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_BurntStatus;percentage;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPercentageValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_BurntStatus;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_GrowthFormCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_ConstructionStatus;age;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPosRealValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_ConstructionStatus;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_ConstructionStatusType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_ConstructionStatus;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_ArtificialSurfaceCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_CropFertilization;frequency;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPosIntegerValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_CropFertilization;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_CropFertilizationType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_CropFertilization;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_CropGrowingParameter;seedingTime;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPosIntegerValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_CropGrowingParameter;growingLength;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPosIntegerRange
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_CropGrowingParameter;overlapGrowing;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPercentageValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_CropGrowingParameter;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_CropGrowingParameter;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_OverlapGrowingToReferenceCrop
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_CropYield;yield;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPosRealValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_CropYield;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_VegetationArtificiality
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_FieldSize
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_PestControl
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_WaterSupplyPeriod
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_MechanicalErosionControl
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_Ploughing
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_CropGrowingParameter
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_UrbanPark
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_CropFertilization
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_CropYield
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_Plantation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_PlantSpreadingGeometry
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_DeadStatus;percentage;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPercentageValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_DeadStatus;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_GrowthFormCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_EvenAge;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_GrowthFormAge
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_FieldSize;size;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPosRealValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_FieldSize;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_FloristicAspects;speciesName;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_SpeciesName
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_FloristicAspects;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_NameAttributionCriteria
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_FloristicAspects;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_GrowthFormCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_ForestPlantation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_Plantation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_Grazing;animalType;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_GrazingAnimalType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_Grazing;intensity;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPercentageValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_Grazing;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_GrowthFormCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_GroupOfPlantSpecies;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_GroupOfPlantSpecies
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_GroupOfPlantSpecies;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_NameAttributionCriteria
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_GrowthFormAge;age;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPosRealValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_GrowthFormAge;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_EvenAge
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_GrowthFormAge;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_UnevenAge
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_GrowthFormAge;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_GrowthFormCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_GrowthFormCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_BurntStatus
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_GrowthFormCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_Grazing
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_GrowthFormCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_DeadStatus
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_GrowthFormCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_VegetationArtificiality
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_GrowthFormCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_Mowing
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_GrowthFormCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_FloristicAspects
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_GrowthFormCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_LandCoverElementCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_GrowthFormCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_GrowthFormIllness
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_GrowthFormCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_GrowthFormAge
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_GrowthFormCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_TreeAreaManagementPractices
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_GrowthFormCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_WaterStress
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_GrowthFormCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_AllometricMeasurements
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_GrowthFormCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_VegetationDamage
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_GrowthFormCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Vegetation;LC_GrowthForm
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_GrowthFormCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_Vegetation;LC_VegetationElement
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_GrowthFormIllness;percentage;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPercentageValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_GrowthFormIllness;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_GrowthFormIllnessType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_GrowthFormIllness;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_GrowthFormCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_IceCategory;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_IceType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_IceCategory;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_WaterAndAssociatedSurfaceCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_LandCoverElementCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_LandCoverElementCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_ArtificialSurfaceCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_LandCoverElementCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_NaturalSurfaceCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_LandCoverElementCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_GrowthFormCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_LandCoverElementCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_WaterAndAssociatedSurfaceCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_LandCoverElementCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_LandCoverClassStructure;LC_Element
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_MechanicalErosionControl;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_MechanicalErosionControlType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_MechanicalErosionControl;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_Mowing;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_GrowthFormCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_NameAttributionCriteria;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_GroupOfPlantSpecies
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_NameAttributionCriteria;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_FloristicAspects
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_NameAttributionCriteria;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_SinglePlantSpecies
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_NaturalOrSeminaturalVegetation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_VegetationArtificiality
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_NaturalSurfaceCharacteristic;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_LandCoverElementCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_OrchardAndOtherPlantation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_Plantation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_OverlapGrowingToReferenceCrop;growingPeriodPercentage;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPercentageValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_OverlapGrowingToReferenceCrop;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_CropGrowingParameter
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_PestControl;frequency;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPosIntegerValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_PestControl;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_PestControlType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_PestControl;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_Plantation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_Plantation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_ForestPlantation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_Plantation;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_OrchardAndOtherPlantation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_PlantSpreadingGeometry;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_PlantSpreadingGeometryType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_PlantSpreadingGeometry;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_Ploughing;frequency;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPosIntegerValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_Ploughing;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_PloughingType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_Ploughing;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_SinglePlantSpecies;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_SinglePlantSpecies
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_SinglePlantSpecies;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_NameAttributionCriteria
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_SnowCategory;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_SnowType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_SnowCategory;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_WaterAndAssociatedSurfaceCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_TreeAreaManagementPractices;type;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_TreeAreaManagementPracticesType
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_TreeAreaManagementPractices;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_GrowthFormCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_UnevenAge;percentage;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ValueObjectTypes;LC_PermittedPercentageValue
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_UnevenAge;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_GrowthFormAge
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_UrbanPark;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_Use;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_ArtificialSurfaceCharacteristic
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_VegetationArtificiality;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_CultivatedAndManagedVegetation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_VegetationArtificiality;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_NaturalOrSeminaturalVegetation
ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1;LC_ElementCharacteristics;LC_VegetationArtificiality;;ISO TC211.ISO 19144 Classification systems.ISO 19144-2 Edition 1.LC_ElementCharacteristics;LC_GrowthFormCharacteristic
